,Represented Test Veh Make,Represented Test Veh Model,CO2 (g/mi),Veh Mfr Code,Vehicle Type,Test Vehicle ID
496,CADILLAC,ESCALADE V AWD,541.4980625,GMX,Truck,62KLSV6451
501,CADILLAC,XT4 AWD,279.6135333333333,GMX,Truck,206RZV5417
502,CADILLAC,XT4 FWD,246.50424999999998,GMX,Truck,206MZN4858
503,CADILLAC,XT5,300.325,GMX,Truck,366JNV5501
504,CADILLAC,XT5 AWD,324.3831186440678,GMX,Truck,206LNS5224
505,CADILLAC,XT5 FWD,301.0527105263158,GMX,Truck,206LNS5224
506,CADILLAC,XT6 AWD,308.9540909090909,GMX,Truck,206MNN4813
507,CADILLAC,XT6 FWD,304.41516666666666,GMX,Truck,206LNS5224
508,CADILLAC,XTS,323.57142857142856,GMX,Car,366JGN4760
509,CADILLAC,XTS AWD,349.1395322235294,GMX,Car,366J1E4990
510,CADILLAC,XTS HEARSE,397.651,GMX,Car,366J1V4738
511,CHEVROLET,1LH26,254.951,GMX,Both,241ALP5615
512,CHEVROLET,1LK26,282.45,GMX,Both,241ALP5687
513,CHEVROLET,BLAZER AWD,296.17465425,GMX,Truck,20TLNS5881
517,CHEVROLET,BLAZER FWD,306.90848664871794,GMX,Truck,20TLNS5881
521,CHEVROLET,C10 SILVERADO 2WD,356.9516045830189,GMX,Truck,27KPKNT328
522,CHEVROLET,C15 SILVERADO 2WD,353.4317805857143,GMX,Truck,53CPGN1110
523,CHEVROLET,C1500 SUBURBAN 2WD,353.64666666666665,GMX,Truck,53XECSE012
524,CHEVROLET,C1500 TAHOE 2WD,374.4766666666667,GMX,Truck,53CPJST982
525,CHEVROLET,CAMARO,391.3571689271429,GMX,Car,3612A34394
526,CHEVROLET,CAPRICE PPV,355.3371666666667,GMX,Both,368CEN4029
527,CHEVROLET,COLORADO 2WD,332.0678211142857,GMX,Truck,27PSB4T369
528,CHEVROLET,COLORADO 4WD,350.3948252301205,GMX,Truck,27RV141437
529,CHEVROLET,COLORADO ZR2 4WD,444.3914539951049,GMX,Truck,27PSB4T369
530,CHEVROLET,CORVETTE,389.82222452335765,GMX,Car,621RYV2244
531,CHEVROLET,CORVETTE E-RAY,445.37389999999994,GMX,Car,621RYV2211
532,CHEVROLET,CORVETTE Z06,570.952875,GMX,Car,551PYE2173
533,CHEVROLET,CORVETTE Z06 CARBON AERO,577.3802499999999,GMX,Car,551RYV2246
534,CHEVROLET,CORVETTE ZR1,583.0834,GMX,Car,551SYV3436
535,CHEVROLET,CRUZE,232.39790945925927,GMX,Car,141KPV4501
536,CHEVROLET,EQUINOX,229.22500000000002,GMX,Truck,151JXV5722
537,CHEVROLET,EQUINOX AWD,261.2915444048387,GMX,Truck,151SXV5650
540,CHEVROLET,EQUINOX FWD,242.67414446603772,GMX,Truck,151SXV5648
541,CHEVROLET,G2500 EXPRESS 2WD PASS MDPV,543.95,GMX,Truck,60XEGCA050
542,CHEVROLET,G3500 EXPRESS 2WD PASS MDPV,560.3,GMX,Truck,60XEGCA050
543,CHEVROLET,IMPALA,298.03794613454545,GMX,Car,361H1E4120
544,CHEVROLET,K10 SILVERADO 4WD,400.3112321275,GMX,Truck,27KPKNT328
545,CHEVROLET,K10 SILVERADO 4WD TRAILBOSS,451.03433333333334,GMX,Truck,43KPKE1517
546,CHEVROLET,K15 SILVERADO 4WD,359.3092424242424,GMX,Truck,43KPEE1381
547,CHEVROLET,K1500 SUBURBAN 4WD,384.1009508196721,GMX,Truck,53CUHP1182
548,CHEVROLET,K1500 TAHOE 4WD,372.63300000000004,GMX,Truck,53CUHP1182
549,CHEVROLET,MALIBU,227.06153885698927,GMX,Car,15E2S3V001
550,CHEVROLET,SILVERADO 2WD,399.0455678822034,GMX,Truck,30KPPV1970
551,CHEVROLET,SILVERADO 2WD CAB CHASSIS,411.51416666666665,GMX,Truck,53KPKV1898
552,CHEVROLET,SILVERADO 4WD,417.59643500532917,GMX,Truck,27KPRV1257
553,CHEVROLET,SILVERADO 4WD MUD TERRAIN TIRES,482.5319541078014,GMX,Truck,27CPRN1736
554,CHEVROLET,SILVERADO 4WD TRAILBOSS,434.63715384615386,GMX,Truck,53CPLV1768
555,CHEVROLET,SILVERADO 4WD ZR2,410.2925757575758,GMX,Truck,30KPRV1331
556,CHEVROLET,SILVERADO EV,0.0,GMX,Truck,2SE1B276
557,CHEVROLET,SONIC,230.55757894137932,GMX,Car,141KJV4760
558,CHEVROLET,SONIC 5,231.29440395000003,GMX,Car,141KJV4761
559,CHEVROLET,SPARK,193.9198536585366,GMX,Car,1459N003GM
560,CHEVROLET,SPARK ACTIV,193.65525,GMX,Car,1441N003GC
561,CHEVROLET,SS,420.44166666666666,GMX,Car,628FEV4214
562,CHEVROLET,SUBURBAN 2WD,350.79566666666665,GMX,Truck,30KLSVT494
563,CHEVROLET,SUBURBAN 4WD,456.6627334953488,GMX,Truck,30KLSVT496
564,CHEVROLET,TAHOE 2WD,378.5979546578125,GMX,Truck,30KLSVT494
565,CHEVROLET,TAHOE 4WD,457.7789330109756,GMX,Truck,30KLSVT496
566,CHEVROLET,TRAILBLAZER AWD,250.40131250000002,GMX,Car,13S42538
567,CHEVROLET,TRAILBLAZER FWD,233.08330482727274,GMX,Car,124ST16797
568,CHEVROLET,TRAVERSE,299.77223676,GMX,Truck,361KNN5599
569,CHEVROLET,TRAVERSE AWD,356.6466546344828,GMX,Truck,251RL04202
570,CHEVROLET,TRAVERSE FWD,351.093,GMX,Truck,251RL04202
571,CHEVROLET,TRAX,238.36647826086957,GMX,Car,129QC4A017
572,CHEVROLET,TRAX AWD,278.24600000000004,GMX,Car,145SV511DA
573,CHEVROLET,TRAX FWD,264.822,GMX,Car,145SV509DA
574,CHEVROLET,VOLT,188.89596,GMX,Car,151KRN4107
579,Chrysler,200,241.73574694615385,CRX,Both,L5UFC3713
580,Chrysler,200 AWD,292.0282825,CRX,Both,L5UFF9056
581,Chrysler,300,323.0,CRX,Car,K1LDD1889
582,Chrysler,300 AWD,297.45709,CRX,Car,L2LXF9773
583,Chrysler,300 Awd,380.1509425,CRX,Car,L1LDE5950
584,Chrysler,Pacifica,297.98375162142855,CRX,Truck,L7RUC2302
585,Chrysler,Pacifica AWD,336.22586,CRX,Truck,L0RUF2799
586,Chrysler,Pacifica Hybrid,252.5943340360656,CRX,Truck,N9RUE0658
587,Chrysler,Town & Country,315.11073055555556,CRX,Both,L1RTK9902
588,Czinger,21C,671.2091399999999,CZV,Car,4C9PBPEKXRL561002
589,Dodge,Avenger,348.75,CRX,Both,V0JSD6140
590,Dodge,Challenger,353.23444319444445,CRX,Car,L1LCD1351
591,Dodge,Challenger SRT Demon 170,535.74332375,CRX,Car,L3LAD8814
592,Dodge,Challenger SRT Widebody,501.63836555555554,CRX,Car,L0LAD6233
593,Dodge,Challenger SRT8,518.065829,CRX,Car,L5LAD9771
594,Dodge,Charger,325.56332409090913,CRX,Car,L2LDD7713
597,Dodge,Charger AWD,311.0009865,CRX,Car,L2LDE5756
598,Dodge,Charger SRT,640.05313,CRX,Car,L8LDD9468
599,Dodge,Charger SRT Widebody,451.472295,CRX,Car,L0LDD0924
600,Dodge,Durango AWD,391.72656466666666,CRX,Truck,L6WDD0457
601,Dodge,Durango Pursuit AWD,394.41894666666667,CRX,Truck,L4WDE4740
602,Dodge,Durango RWD,397.94607229999997,CRX,Truck,L6WDD0453
603,Dodge,Durango SRT AWD,460.36871527777777,CRX,Truck,L1WDE0602
604,Dodge,Hornet AWD,260.07886125,CRX,Truck,L3GGE4700
605,Dodge,Hornet PHEV AWD,258.3425957142857,CRX,Car,L3GG72812
606,Dodge,JOURNEY 2WD,314.5,CRX,Car,L7JSC0243
607,Dodge,Journey,331.0,CRX,Both,V0JSD6140
608,Dodge,Viper SRT,572.66385142,CRX,Car,N6ZDD7639
610,EPA,Hunter Green,152.1705,EPA,Truck,LUA00427
611,FORD,BRONCO SPORT BADLANDS 4X4 4DR,278.81431575,FMX,Truck,SRE00036
612,FORD,Explorer,384.8353119,FMX,Car,HGA45092
613,FORD,FLEX,380.3333333333333,FMX,Car,DP43-3.5-J-220
614,FORD,FORD MAVERICK AWD,254.1,FMX,Truck,SRA00012
615,FORD,FORD MAVERICK LOBO AWD,252.89999999999998,FMX,Truck,SRA00029
616,FORD,INTERCEPTOR UTILITY AWD,347.5,FMX,Truck,RGA00114
617,FORD,TAURUS AWD,340.0,FMX,Car,207Y902
618,FORD,Taurus,355.4145,FMX,Car,GG100011
620,Ferrari,12Cilindri Spider,486.30185,FEX,Car,301636
621,Ferrari,296 GTB,374.12678500000004,FEX,Car,254347
622,Ferrari,296 GTB Spider,380.69077,FEX,Car,257806
623,Ferrari,488 GTB,375.34077582500004,FEX,Car,203350
624,Ferrari,488 Special Series Coupe,400.2949875,FEX,Car,210284
625,Ferrari,488 Special Series Spider,406.1647625,FEX,Car,219471
626,Ferrari,812 Competizione,503.33615000000003,FEX,Car,260489
627,Ferrari,812 Competizione A,499.36850000000004,FEX,Car,269840
628,Ferrari,812 GTS,516.12135,FEX,Car,241041
629,Ferrari,812 Superfast,511.20745,FEX,Car,021680
630,Ferrari,California T,361.107125,FEX,Car,192615
631,Ferrari,F12 Berlinetta,511.26912500000003,FEX,Car,180311
632,Ferrari,F12 Special Series,540.35175,FEX,Car,180311_F152VS
633,Ferrari,F164 BCC,352.40465,FEX,Car,272661
634,Ferrari,F167 ABA,474.8238,FEX,Car,284600
635,Ferrari,F173 HGC,398.56515,FEX,Car,280505
636,Ferrari,F175 AHA,550.12205,FEX,Car,265109
637,Ferrari,F8 Spider,423.54825,FEX,Car,243588
638,Ferrari,F8 Tributo,412.732425,FEX,Car,238351
639,Ferrari,Ferrari Daytona SP3,509.13365,FEX,Car,266323
640,Ferrari,Ferrari Monza,508.56955,FEX,Car,264872
641,Ferrari,GTC4Lusso,509.79250375,FEX,Car,205549
642,Ferrari,GTC4Lusso T,398.54570375,FEX,Car,218129
643,Ferrari,LaFerrari Aperta,528.9027,FEX,Car,197389
644,Ferrari,Portofino,368.0148125,FEX,Car,220214
645,Ferrari,Portofino M,355.532725,FEX,Car,229643
646,Ferrari,Roma,356.647925,FEX,Car,242234
647,Ferrari,SF90 Spider,392.61738,FEX,Car,242405
648,Ferrari,SF90 Stradale Coupe,456.144318,FEX,Car,236237
649,Fiat,124 Spider,216.54922512500002,CRX,Both,L7BAA0458
650,Fiat,500,216.93469499999998,CRX,Car,L2FFF2598
651,Fiat,500 Abarth,230.1702875,CRX,Car,L2FFF1237
652,Fiat,500L,262.5,CRX,Both,L4BFF9428
653,Fiat,500X,230.50833749999998,CRX,Both,L5FBB0722
654,Fiat,500X AWD,258.19715733333334,CRX,Truck,L9FDG4700
657,Fiat,Alfa 4c,282.53679686,FTG,Car,L4MAS7806
659,Ford,1.0L EcoSport,256.035652,FMX,Truck,JC156880
660,Ford,BRONCO RAPTOR 4WD,481.3125406666666,FMX,Truck,NLA49896
661,Ford,BRONCO SPORT 4WD,261.43333333333334,FMX,Truck,SRE00010
662,Ford,BRONCO SPORT SASQUATCH,286.53333333333336,FMX,Truck,SRE00024
663,Ford,Bronco,415.66239792387546,FMX,Truck,MLA60016
664,Ford,Bronco Sport,253.66754545454543,FMX,Truck,MRA00017
665,Ford,Bronco Sport Sasquatch,283.1666666666667,FMX,Truck,SHD1-1.5-J-195
666,Ford,C-Max (HEV),155.37388225,FMX,Car,HL100002
667,Ford,C-Max Energi (PHEV),157.1685,FMX,Car,HL100018
668,Ford,EXPLORER HEV RWD,248.9835,FMX,Truck,NNA00004
669,Ford,EcoSport,255.21149999999997,FMX,Truck,JC156958
670,Ford,Edge,296.00131999999996,FMX,Truck,KBB00041
671,Ford,Edge AWD,315.2653689714286,FMX,Truck,KBB00058
672,Ford,Escape,251.88063157894737,FMX,Truck,PTF1-1.5-J-641
673,Ford,Escape AWD,251.89339500000003,FMX,Truck,PUA00040
674,Ford,Escape AWD HEV,170.70600000000002,FMX,Truck,PTF1-2.5-J-644
675,Ford,Escape FHEV,154.07874999999999,FMX,Truck,LUA00075
676,Ford,Escape FWD,241.82223809523808,FMX,Truck,PUA00029
677,Ford,Escape FWD HEV,157.72850000000003,FMX,Truck,PUA00033
678,Ford,Escape PHEV,168.00386666666665,FMX,Truck,PUA00021
679,Ford,Expedition,357.3430367671429,FMX,Truck,SEA00036
680,Ford,Expedition 4x2,384.5,FMX,Truck,FEF00051
681,Ford,Expedition 4x4,406.89260685,FMX,Truck,FEF00031
682,Ford,Expedition EL 4x2,407.0435,FMX,Truck,FEF00035
683,Ford,Expedition EL 4x4,415.92674999999997,FMX,Truck,FEF00034
684,Ford,Expedition Timberline,382.65841666666665,FMX,Truck,NEA00017
685,Ford,Explorer,333.7448787878788,FMX,Truck,LGA00315
686,Ford,Explorer AWD,309.30046153846155,FMX,Truck,RGA00079
687,Ford,Explorer FHEV,253.7381875,FMX,Truck,LGA00706
688,Ford,Explorer FWD,279.9461558333333,FMX,Truck,GGA00061
689,Ford,Explorer Platinum HEV AWD,282.3285,FMX,Truck,MNA05938
690,Ford,Explorer Platinum HEV RWD,253.10049999999998,FMX,Truck,NNA00003
691,Ford,"Explorer Police FFV, AWD",358.6942772727273,FMX,Truck,GGA00067
692,Ford,"Explorer Police FFV, FWD",334.353955,FMX,Truck,GGA00064
693,Ford,Explorer RWD,307.89575,FMX,Truck,RGA00075
694,Ford,Explorer Timberline AWD,350.14875,FMX,Truck,MGA50938
695,Ford,F-150,329.9445659552381,FMX,Truck,MFA00060
696,Ford,F-150 4X2,307.5,FMX,Truck,FFA00008
697,Ford,F-150 4X4 SUPER CREW CAB,331.3333333333333,FMX,Truck,JKC00018
698,Ford,F-150 FFV 4X2,317.5742625,FMX,Truck,FFA00003
699,Ford,F-150 FFV 4X4,347.3559831,FMX,Truck,FFA00010
702,Ford,F-150 Regular Cab,300.089717225,FMX,Truck,JKC00004
703,Ford,F-150 Super Cab,320.07344104375,FMX,Truck,JKC00013
704,Ford,F-150 Super Cab Max,373.8483275,FMX,Truck,FFC1-2.7-F-545
705,Ford,F-150 SuperCab,328.3044375,FMX,Truck,JKC00013
706,Ford,F150,336.6736479,FMX,Truck,RKD00020
708,Ford,F150 4X4 Super Crew,334.22450000000003,FMX,Truck,FFA00013
709,Ford,F150 4x2,303.75037385,FMX,Truck,JFA36248
710,Ford,F150 4x4,330.53358333333335,FMX,Truck,JFA36252
711,Ford,F150 FFV 4X2,364.936575,FMX,Truck,FFA00009
712,Ford,F150 FFV 4X4,399.52695833333337,FMX,Truck,FFA00014
713,Ford,F150 FHEV,287.40756526363634,FMX,Truck,RFA00171
714,Ford,F150 HEV,305.0795,FMX,Truck,RFA00090
715,Ford,F150 HYBRID,292.4467033916667,FMX,Truck,MFB70516
717,Ford,F150 PICKUP 2WD,350.75469230769227,FMX,Truck,RFA00018
718,Ford,F150 PICKUP 4WD,351.22610542,FMX,Truck,RFA00035
719,Ford,F150 PICKUP TREMOR 4WD,369.808,FMX,Truck,RFA00193
720,Ford,F150 POLICE RESPONDER 4WD,372.1435,FMX,Truck,RKD00010
721,Ford,F150 Police,379.7996428571428,FMX,Truck,MKD47341
722,Ford,F150 Raptor,399.71865181666664,FMX,Truck,RFA00011
723,Ford,"F150 Raptor 37""",473.6795,FMX,Truck,MFA61912
724,Ford,F150 Raptor R,573.9075,FMX,Truck,NFD1-5.2-J-538
725,Ford,F150 Super Cab 4X2,294.0063333333333,FMX,Truck,JFA00180
726,Ford,F150 Super Cab 4X4,363.6912940314286,FMX,Truck,JFA00431
727,Ford,F150 Super Cab 4x4,358.8799749,FMX,Truck,JFC1-3.3-J-028
728,Ford,F150 Super Crew 4X4,406.64099999999996,FMX,Truck,MFD1-5.0-954
729,Ford,F150 Super Crew Cab 4X2,321.33089842105267,FMX,Truck,MKD00012
730,Ford,F150 Super Crew Cab 4X4,361.9441689471154,FMX,Truck,MKD00044
731,Ford,F150 Super Crew Cab 4x4,349.75,FMX,Truck,JFA00121
732,Ford,F150 Tremor 4WD,380.842875,FMX,Truck,MFA61927
733,Ford,FIESTA,218.6765,FMX,Car,EM100006
734,Ford,FIESTA SFE,191.16,FMX,Car,EM103803
735,Ford,FLEX,351.1766875,FMX,Car,DP33-3.5-H-337
736,Ford,FOCUS,217.03130000000002,FMX,Car,CDH2-2.0-E-165
737,Ford,FOCUS ST,255.5,FMX,Car,DDH2-2.0-L-402
738,Ford,FUSION FWD,269.351,FMX,Car,HC71-2.5-J-809
739,Ford,Fiesta ST,226.556875,FMX,Car,EM100153
740,Ford,Focus,204.4606875,FMX,Car,FL200133
741,Ford,Focus RS,320.5316666666667,FMX,Car,5FS22951
742,Ford,Ford Explorer,281.252875,FMX,Truck,LGA00053
743,Ford,Ford Explorer Timberline,353.0833333333333,FMX,Truck,MTW1-2.3-H-207
744,Ford,Fusion,251.55625,FMX,Car,HR100018
745,Ford,Fusion (HEV),147.53533333333334,FMX,Car,HR100051
746,Ford,Fusion (PHEV),147.65172851666668,FMX,Car,KR100046
747,Ford,Fusion FWD,246.25,FMX,Car,HC71-1.5-291
748,Ford,GT,492.17812499999997,FMX,Car,HS105006
749,Ford,INTERCEPTOR UTILITY AWD,335.5,FMX,Truck,RGA00125
750,Ford,INTERCEPTOR UTILITY HEV AWD,285.81,FMX,Truck,RGA00110
751,Ford,MAVERICK TREMOR AWD,334.37591556666666,FMX,Truck,NRA29072
752,Ford,MKZ,318.25779414545457,FMX,Car,HR100057
753,Ford,MUSTANG,249.6250529,FMX,Car,R5100029
757,Ford,MUSTANG PERFORMANCE PACK,276.72775,FMX,Car,R5100041
764,Ford,Maverick,217.03561844166666,FMX,Truck,SRA00005
765,Ford,Maverick FHEV FWD,163.7601929,FMX,Truck,NRA00069
766,Ford,Maverick FWD,252.32033333333334,FMX,Truck,NRA00058
767,Ford,Mustang,336.511075752795,FMX,Car,R5100580
768,Ford,Mustang GTD,553.1666666666666,FMX,Car,SZG1-5.2-J-145
774,Ford,Navigator,377.74050000000005,FMX,Truck,NEL00001
775,Ford,Police Interceptor FFV,382.4324828642857,FMX,Truck,GUB1-3.7-F-699
776,Ford,Police Interceptor Utility,358.6048891176471,FMX,Truck,LGA00097
777,Ford,Police Interceptor Utility HEV,280.4015,FMX,Truck,LGA00073
778,Ford,Police Responder Hybrid Sedan FHEV,164.027,FMX,Car,KC71-2.0-H-265
779,Ford,RANGER 2WD,281.6,FMX,Truck,SLE00018
780,Ford,RANGER 4WD,302.7462387,FMX,Truck,SLE00022
781,Ford,RANGER RAPTOR 4WD,434.9213333333334,FMX,Truck,RLE00069
782,Ford,Ranger,305.11030702666665,FMX,Truck,MLD65354
783,Ford,Ranger - Chassis Cab,368.6469722222222,FMX,Truck,KLA00007
784,Ford,Ranger - Super Crew Cab,301.94376470588236,FMX,Truck,KLA00189
785,Ford,Ranger 2WD,283.265,FMX,Truck,RLE00032
786,Ford,Ranger 4WD,319.6951144583333,FMX,Truck,RLE00004
787,Ford,Shelby GT350 Mustang,418.999,FMX,Car,FZG2-5.2-J-731
788,Ford,Shelby GT500 Mustang,493.19619047619045,FMX,Car,L5499938
789,Ford,Special Service Police,287.25,FMX,Car,EG106654
790,Ford,T150 Transit Wagon MDPV,418.01516666666663,FMX,Truck,GKA00018
791,Ford,T250 Transit Van MDPV,431.24459515,FMX,Truck,GTH1-3.5-J-690
792,Ford,TAURUS,328.3333333333333,FMX,Car,DG172869
793,Ford,TRANSIT CONNECT VAN FFV,258.65792858863637,FMX,Truck,THD08822
794,Ford,TRANSIT CONNECT VAN FWD,246.49203333333332,FMX,Truck,THD08831
795,Ford,TRANSIT CONNECT WAGON LWB,296.93852,FMX,Truck,KHC1-2.0-J-142
796,Ford,TRANSIT CONNECT WAGON LWB FFV,297.3074285714286,FMX,Truck,UEG50389
797,Ford,TRANSIT T150,433.4212624,FMX,Truck,GTH1-3.7-J-678
798,Ford,TRANSIT T150 WAGON FFV,430.04014545454544,FMX,Truck,GKA00019
799,Ford,Taurus,308.4166666666667,FMX,Car,GG100008
800,Ford,Taurus FFV,299.0,FMX,Car,DPH3-3.5-L-326
801,Ford,Taurus Police AWD,375.5,FMX,Car,DPH1-3.5-L-329
802,Ford,Taurus Police FFV AWD,332.2295,FMX,Car,DPH1-3.7-J-454
803,Ford,Taurus Police FFV FWD,324.625,FMX,Car,DPH1-3.5-L-325
804,Ford,Transit AWD Wagon Low Roof,418.6492790625,FMX,Truck,LKA00034
805,Ford,Transit RWD Wagon Low Roof,391.66541333333333,FMX,Truck,LKA00030
806,Ford,Transit RWD Wagon Med Roof,378.19417,FMX,Truck,LKA00033
807,GMC,ACADIA,319.4,GMX,Truck,36THNN5044
808,GMC,ACADIA AWD,326.2627759357143,GMX,Truck,251RL04207
809,GMC,ACADIA FWD,311.19162954117644,GMX,Truck,20TLNS5881
810,GMC,C10 SIERRA 2WD,300.6442142857143,GMX,Truck,30CPKV1762
811,GMC,CANYON 2WD,291.42,GMX,Truck,28SPGV1246
812,GMC,CANYON 4WD,377.7932772102564,GMX,Truck,36MEG41641
813,GMC,CANYON 4WD MUD TERRAIN TIRES,418.4043181818182,GMX,Truck,27RV141437
814,GMC,CANYON CAB CHASSIS 2WD,474.4503906444445,GMX,Truck,36TPHN1517
817,GMC,K10 SIERRA 4WD,375.1943898305085,GMX,Truck,30CPKV1762
818,GMC,K10 SIERRA 4WD AT4,393.7069403777778,GMX,Truck,30T9K38643
819,GMC,K10 SIERRA 4WD CAB CHASSIS,482.5606666666667,GMX,Truck,43KPKN1437
820,GMC,K15 SIERRA 4WD,381.74,GMX,Truck,53C6K86916
821,GMC,K1500 YUKON XL 4WD,410.25600000000003,GMX,Truck,53XECUE034
822,GMC,SIERRA 2WD,389.67492039583334,GMX,Truck,27KPRV1257
823,GMC,SIERRA 4WD,426.9513759568965,GMX,Truck,27KPRV1257
824,GMC,SIERRA 4WD AT4,473.2083333333333,GMX,Truck,62KPKNT378
825,GMC,SIERRA 4WD AT4X,445.59791666666666,GMX,Truck,30KPRV1331
826,GMC,SIERRA 4WD CAB CHASSIS,517.0600000000001,GMX,Truck,53KPRVT260
827,GMC,SIERRA 4WD MUD TERRAIN TIRES,444.59521574736846,GMX,Truck,30KPPV1970
829,GMC,TERRAIN AWD,266.92791666666665,GMX,Truck,15TPXS5630
830,GMC,TERRAIN FWD,250.10169203913046,GMX,Truck,151SXV5662
831,GMC,YUKON 2WD,324.43649999999997,GMX,Truck,30KLME1981
832,GMC,YUKON XL 2WD,368.56788461538457,GMX,Truck,62KSSV6498
833,GMC,YUKON XL 4WD,471.15024999999997,GMX,Truck,53KLNVT000
836,Genesis,G70,370.3293079390947,HYX,Car,IK_U4L3TA013R
837,Genesis,G80,354.5272069509091,HYX,Car,RG3U4H5TA115A
838,Genesis,G90,365.48341777777773,HYX,Car,RS4U3L5HA187A
843,Genesis,GV70,302.65688727777774,HYX,Car,JK-U2H5TA214A
844,Genesis,GV80,335.1662588396227,HYX,Truck,JX1U4H5TA093A
845,HONDA,ACCORD,215.1579782936,HNX,Car,EPNA1C
846,HONDA,ACCORD HYBRID,174.0891129032258,HNX,Car,DJC21C
847,HONDA,ACCORD L4,217.5207925318182,HNX,Car,EGA21C
848,HONDA,ACCORD SPORT/TOURING,188.2942857142857,HNX,Car,EPNH1C
849,HONDA,CIVIC 2.0L,250.44311953260868,HNX,Car,EGBB1M
850,HONDA,CIVIC 2DR,219.88,HNX,Car,ELAM1M
851,HONDA,CIVIC 2DR COUPE 1.5L,240.4321875,HNX,Car,EHAA2C
852,HONDA,CIVIC 2DR COUPE 2.0L,258.30347826086955,HNX,Car,EKBB1C
853,HONDA,CIVIC 4DR,187.73085714285713,HNX,Car,EN4B1M
854,HONDA,CIVIC 4DR SEDAN 1.5L,233.80028368794328,HNX,Car,EHAA2C
855,HONDA,CIVIC 4DR SEDAN 2.0L,240.7839876935065,HNX,Car,EKBB1C
856,HONDA,CIVIC 4Dr,177.20304444444443,HNX,Car,ESMC2C
857,HONDA,CIVIC 5DR,229.4681371745283,HNX,Car,EN4A1C
858,HONDA,CIVIC 5DR Type-R,325.692,HNX,Car,EHBF1M
859,HONDA,CIVIC 5Dr,294.31589743589745,HNX,Car,EP6V1M
860,HONDA,CIVIC Si,200.31499999999997,HNX,Car,EHCD1M
861,HONDA,CR-V 1.5L TC,213.39392813809525,HNX,Truck,ELPA2C
862,HONDA,CR-V 2.4L,235.88833333333332,HNX,Truck,EHPH1C
863,HONDA,CR-V AWD,188.79861832,HNX,Truck,EP8A2C
864,HONDA,CR-V FWD,186.63407807142858,HNX,Truck,EP8A1C
868,HONDA,Clarity Plug-in Hybrid,185.29776338,HNX,Car,EJWJ1C
869,HONDA,FIT,220.9070588235294,HNX,Car,DJR71C
870,HONDA,FIT EX,186.6307692307692,HNX,Car,EFR71M
871,HONDA,FIT LX,191.48592524166668,HNX,Car,EFR71M
872,HONDA,HR-V 2WD,215.16666666666666,HNX,Car,EG1M1M
873,HONDA,HR-V 4WD,225.9855878,HNX,Car,EG1M1C
874,HONDA,HR-V AWD,238.65024947499998,HNX,Car,EPCT2C
875,HONDA,HR-V FWD,225.3075,HNX,Car,EPCT3C
876,HONDA,INSIGHT,159.3212601,HNX,Car,DKL21C
877,HONDA,MDX AWD,299.3320682,HNX,Car,EHJ61A
878,HONDA,MDX FWD,285.0906088,HNX,Car,EHJ62A
879,HONDA,MDX HYBRID,241.83249999999998,HNX,Car,EHWS1D
880,HONDA,ODYSSEY,302.246266225,HNX,Truck,EHMR5A
881,HONDA,ODYSSEY FWD,293.40625,HNX,Truck,EHMR4A
882,HONDA,ODYSSEY TOURING/TOURING-TE,300.635,HNX,Truck,EBV02A
883,HONDA,PASSPORT,312.49,HNX,Car,EKLV2A
884,HONDA,PILOT,328.80516065454543,HNX,Car,EHLV1A
885,HONDA,PILOT 2WD 6AT,295.35249999999996,HNX,Car,EGLV4A
886,HONDA,PILOT 2WD 9AT,288.2675,HNX,Car,EGLV3A
887,HONDA,PILOT 4WD 9AT,289.27857142857147,HNX,Car,EGLV1A
888,HONDA,PILOT AWD Trail Sport,313.29189299999996,HNX,Both,ENLV1A
891,HONDA,Passport AWD,311.54499999999996,HNX,Both,ENLV2A
892,HONDA,Passport FWD,293.54,HNX,Both,ENLV3A
893,HONDA,Pilot AWD,309.8419952,HNX,Car,EPFB2A
894,HONDA,Pilot AWD TRAILSPORT,332.99,HNX,Car,ESFB1A
895,HONDA,Pilot AWD Touring/Elite/Black,315.77,HNX,Car,EPFB2A
896,HONDA,Pilot FWD,292.82,HNX,Car,EPFB3A
897,HONDA,RIDGELINE AWD,320.24666666666667,HNX,Truck,EMMJ1A
898,HONDA,RIDGELINE AWD TRAILSPORT,327.725,HNX,Truck,ERMJ1A
899,HONDA,RIDGELINE FWD,305.5060092642857,HNX,Truck,ELMJ2A
900,HONDA,RLX,281.47,HNX,Car,EE9P1A
901,HONDA,TLX V6 AWD,278.79875,HNX,Car,EJJ21A
902,HONDA,TLX V6 FWD,276.5584262,HNX,Car,EJJ22A
903,HYUNDAI,ACCENT,206.55808428333333,KMX,Car,HC8R6AU01AC
904,HYUNDAI,Accent,191.53631327575758,HYX,Car,HCmU0G6MC004F
905,HYUNDAI,Azera,290.3889727,HYX,Car,HG4L3AU21A2
906,HYUNDAI,Azera Limited,301.01099999999997,HYX,Car,HG5L3U01AC
907,HYUNDAI,Elantra,233.6916137116883,HYX,Car,CN7U3G6TD027F
908,HYUNDAI,Elantra GT,241.6312977375,KMX,Car,GD5N0U01AC
909,HYUNDAI,Elantra Hybrid,167.81014,HYX,Car,CN7U1K6GD044F
910,HYUNDAI,Elantra Hybrid Blue,158.271432704,HYX,Car,CN7U4K6GA013F
